ID,Title,Content,Source,PublishedAt
16,"Павильон Чили","Удивительные традиционные гобелены ручной работы Символом павильона Чили является гобелен макун с геометрическим узором площадью 242 квадратных метра. Это творение 200 ткачей из коренных общин мапуче, которые соткали его вручную, используя традиционные методы. После завершения работы он был отправлен на корабле из Чили в Японию и доставлен после шестинедельного плавания. Внутри павильона три экрана познакомят вас с чилийской культурой и усилиями страны по построению устойчивого общества. Посетители могут попробовать различные алкогольные напитки, в том числе виноградный спиртной напиток писко, а также блюда из морепродуктов. Зона спасения жизней Национальный день: понедельник, 12 мая Представляем павильоны ЭКСПО-2025 Осака-Кансай: впечатляющее Большое кольцо-крыша, тематические павильоны и внушительная коллекция международных и японских экспозиций | Nippon.com Репортаж и текст: Утияма Кэнъити, редакция Nippon.com. Фото: Куроива Масакадзу (96BOX), редакция Nippon.com","nippon.com",2025-05-23T14:22:05
18,"Павильон Таиланда","Умиротворяющее пространство со слонами у входа Архитектура павильона напоминает традиционные постройки сала тай и перед ним установлены деревянные скульптуры слонов. Он разделён на три зоны, которые вместе представляют Таиланд как страну, славящуюся своей кухней, благополучием и общественным здравоохранением. В первой зоне использовано с помощью театра и других искусств можно ознакомиться с традиционной природной мудростью здоровья. Во второй зоне размещены интерактивные дисплеи, предлагающие информацию о медицинской помощи, общественном здравоохранении и широком спектре предметов, связанных со здоровьем. Третья зона посвящена травяной терапии и ароматерапии, а также продуктам, полезным для здоровья. Также предлагаются мероприятия, связанные с дегустацией тайской кухни и массажем, предоставляя посетителям возможность освежить разум и тело мудростью Страны улыбок. Зона соединения жизней Национальный день: суббота, 26 апреля Представляем павильоны ЭКСПО-2025 Осака-Кансай: впечатляющее Большое кольцо-крыша, тематические павильоны и внушительная коллекция международных и японских экспозиций | Nippon.com Репортаж и текст: Утияма Кэнъити, редакция Nippon.com. Фото: Куроива Масакадзу (96BOX), редакция Nippon.com","nippon.com",2025-05-23T12:07:54
20,"Павильон Международного движения Красного Креста и Красного Полумесяца","Движимые идеей спасения страдающих Это павильон гуманитарной организации, задача которой – защита человеческой жизни, здоровья и достоинства. Осмотр всех трёх зон павильона займёт около 30 минут. Во-первых, фотографии и проекционное пространство дают возможность взглянуть на повседневную жизнь людей по всему миру. Затем в Dome Theater вы посмотрите реалистичный и впечатляющий фильм, дающий посетителям ощущение ужасных реалий жизни во время войн и катастроф. В конце экскурсии посетители могут прочитать слова тех, кто занимается спасением людей, спроецированные на огромный экран, а также добавить свои собственные мысли. Зона обогащения жизни Особый день: 8 мая (четверг) Представляем павильоны ЭКСПО-2025 Осака-Кансай: впечатляющее Большое кольцо-крыша, тематические павильоны и внушительная коллекция международных и японских экспозиций | Nippon.com Репортаж и текст: Утияма Кэнъити, редакция Nippon.com. Фото: Куроива Масакадзу (96BOX), редакция Nippon.com","nippon.com",2025-05-23T12:05:40
21,"Павильон Канады","Лучшие канадские исполнители прибывают в Японию Тема павильона – возрождение. Экстерьер здания, выполненный в сине-белых тонах, символизирует таяние льда на замёрзшей реке с приходом весны. Посетители во время экскурсии как будто путешествуют по реке, получая возможность ознакомиться с местной жизнью с помощью дополненной реальности (AR) на специальном планшете, и ощущают сердечный и оптимистичный характер местных жителей. На сцене выступят более 100 лучших исполнителей Канады, включая классических музыкантов и диджеев, а также будет подаваться традиционное блюдо из картофеля «путин». Зона обогащения жизни Национальный день: суббота, 17 мая Представляем павильоны ЭКСПО-2025 Осака-Кансай: впечатляющее Большое кольцо-крыша, тематические павильоны и внушительная коллекция международных и японских экспозиций | Nippon.com Репортаж и текст: Утияма Кэнъити, редакция Nippon.com. Фото: Куроива Масакадзу (96BOX), редакция Nippon.com","nippon.com",2025-05-23T12:04:52
28,"Toyota представит новый RAV4 с операционной системой Arene в 2025 финансовом году","Компания Toyota Motor 21 мая провела презентацию полностью обновленного кроссовера RAV4 и сообщила о планах начать его продажи в Японии в течение 2025 финансового года. Оригинал статьи на сайте Kyodo News (Отрывок из статьи Kyodo News, в редакции Nippon.com на русский язык) Шестое поколение популярного внедорожника впервые получит базовую автомобильную операционную систему Arene, которая является ключевым элементом в стратегии «интеллектуализации» автомобилей. Как глобальная стратегическая модель, лидирующая в программе электрификации Toyota, новый RAV4 будет последовательно выведен на рынки более чем 180 стран и регионов. Новая модель будет доступна в гибридной (HV) и подключаемой гибридной (PHV) версиях. Благодаря внедрению операционной системы Arene владельцы смогут улучшать характеристики своего автомобиля без необходимости его замены на новую модель. RAV4 считается родоначальником бума кроссоверов и пользуется высокой популярностью во всем мире, особенно на американском рынке.","nippon.com",2025-05-23T10:41:21
29,"Жертва сексуального насилия обнародовала письмо с извинениями бывшего главы окружной прокуратуры","Женщина-прокурор, ставшая жертвой сексуального насилия со стороны бывшего главы окружной прокуратуры Осаки, выступила 21 мая на пресс-конференции в Японском клубе иностранных корреспондентов, где представила рукописный документ, предположительно написанный бывшим прокурором. Оригинал статьи на сайте Kyodo News (Отрывок из статьи Kyodo News, в редакции Nippon.com на русский язык) В письме он убеждал её не сообщать о случившемся, утверждая, что это «в интересах прокуратуры Осаки, к которой вы принадлежите».","nippon.com",2025-05-23T10:37:57
31,"Япония выступает против расширения военных операций в Газе","Токио, 20 мая (Jiji Press) -- Японское правительство выступает против расширения военных операций Израиля на палестинской территории сектора Газа, заявил 20 мая генеральный секретарь кабинета министров Хаяси Ёсимаса. «Мы выступаем против любых действий, ведущих к дальнейшему ухудшению гуманитарной ситуации в Газе, а также против шагов, препятствующих реализации «решения о двух государствах», предусматривающего мирное сосуществование Палестины и Израиля», — подчеркнул Хаяси, главный представитель японского правительства, на пресс-конференции. Он также выразил «глубокую обеспокоенность» в связи с многочисленными жертвами, вызванными расширением военных операций. Говоря об участии Японии в совместном заявлении министров иностранных дел европейских и других стран, призывающем ООН и гуманитарные организации активизировать свою деятельность в Газе, Хаяси отметил: «Япония продолжит прилагать дипломатические усилия в тесном взаимодействии с заинтересованными странами». [Авторское право The Jiji Press, Ltd.]","nippon.com",2025-05-23T10:33:54
34,"От каменных надгробий к могилам у подножий деревьев: новые способы погребения в Японии","«Сакура о вас не забудет» Кладбище в парковом стиле «Матида Идзуми Дзёэн» (город Матида, Токио) окружено лесистыми холмами Тама. В хорошую погоду отсюда виднеется океан в районе Минато Мирай (город Йокогама). В одном из уголков «Матида Идзуми Дзёэн» находится «Сакурасо» – кладбище, где можно захоронить прах под деревьями сакуры. Его услугами могут воспользоваться члены клуба НКО «Эндинг Центр». В конце марта, когда сакура была в полном цвету, в «Сакурасо» пришли мать с дочерью. Найдя нужное место, женщины возложили на землю цветы и сложили руки в молитве, обратив свои взоры в сторону леса, где не было каменных надгробий. Супруг 80-летней Судзуки Кадзуко умер от рака. На протяжении десяти лет она хранила урну с прахом у себя дома: «Пусть хотя бы его кости будут рядом со мной», - говорила она. «Муж работал менеджером по продажам в издательской компании, ездил в командировки по всей стране, его ценили как работящего сотрудника. Он скончался в 64 года, не успев выйти на пенсию. Мы никогда не говорили с ним о похоронах, но он часто повторял: «Даже самцы богомолов умирают, когда их съедают самки». Думаю, он имел в виду, что оставляет этот вопрос на моё усмотрение. Со временем я осознала, что не могу зацикливаться на его смерти и решила создать связующую нить между покойным мужем и нашими детьми. Однажды я узнала о “Сакурасо”», – поделилась со мной Судзуки. «Когда мы захоронили здесь урну с прахом отца, эти саженцы были совсем крошечные. Сейчас они выросли, и кладбище полностью оправдывает своё название», – рассказала дочь Судзуки. Она показала нам табличку с номером участка и выгравированной надписью «Сакура о Вас не забудет». Иноуэ Харуё, директор НКО «Эндинг Центр», вспоминает: «В 2005 году мы разработали проект первого в Токио лесного кладбища под названием «Сакурасо» на этом участке «Н-21». Из всех деревьев мы выбрали сакуру. Многие японцы, узнав, что им недолго осталось жить, говорят: «Доживу ли я до цветущей сакуры в следующем году?». Сакура занимает особое место в душах японцев. Выбрав себе могилу, человек успокаивается. Понимание того, что после смерти ты будешь лежать здесь, под сакурой, помогает избавиться от страха смерти. Каждую весну будет цвести сакура, и ты сольёшься с этой сакурой. Разве это не прекрасно?». Гармония с природой Лесное кладбище, созданное по проекту НКО «Эндинг Центр», расположено на пологом склоне холма за участком «Н-21». Здесь, посреди леса, посетители складывают руки в молитве, чтобы почтить память об усопших родственниках. 78-летняя Эсаси Кимико живёт в Хиросиме. Она приезжает в Токио каждый месяц и останавливается у дочери, чтобы навещать могилу своего мужа. «Я провожу здесь целый день – подметаю, пропалываю сорняки. Муж любил рисовать, я решила последовать его примеру и делаю здесь наброски. Приношу с собой еду на обед» Кладбище «Сакурасо» гармонирует с окружающей природой. Его атмосфера помогает ощутить смену времён года Эсаси пришла на кладбище вместе с внучкой Юка. «Я никогда не задумывалась о собственной могиле. Я даже не знала, что замужнюю женщину нельзя похоронить в семейной могиле её родителей. Но лесное кладбище мне понравилось». «Дедушка рад, что ты пришла сюда», – говорит Эсаси внучке Ещё одна посетительница «Сакурасо» – 83-летняя Окамото Кадзуэ. В 2007 году у неё умерла любимая кошка, прожившая вместе с хозяйкой 19 лет. Из газетной статьи Окамото узнала, что в «Сакурасо» есть участок, где человека могут похоронить вместе с домашним питомцем. Посетив лесное кладбище, Окамото влюбилась в его природу – она напомнила ей пейзажи родного города Хигасикурумэ. «Я сразу приняла решение, заключила договор и на этой плите уже выгравировано моё имя. Я хочу, чтобы нас похоронили в один день, поэтому храню урну с останками кошки у себя дома», – с улыбкой рассказала Окамото. Окамото на фоне приобретённого участка На плите выгравированы имена хозяйки и её любимой кошки Арису НКО «Эндинг Центр» По словам директора НКО «Эндинг Центр» Иноуэ, впервые она задумалась о проблеме захоронения после смерти матери: «Нам сказали, что даже если мы, замужние дочери, унаследуем эту могилу, она в конце концов окажется ничьей. Так мы узнали о несовершенстве японской семейной системы». В 1990 году Иноуэ основала «Общество изучения похоронных традиций и могил в XXI веке», а в 2000 году переименовала его в «Эндинг Центр». Сейчас это название известно широкой публике не меньше, чем «последняя тетрадь», используемая для записи своих пожеланий о похоронах, разделе имущества и прочих действиях после смерти. «Смерть – это не просто конец жизни человека, наступающий в определённый момент. Это процесс, включающий подготовку к смерти, а также уход за телом и прахом после смерти. Поэтому я решила переименовать своё общество в «Эндинг Центр», добавив к слову «энд» (конец) суффикс «инг», выражающий продолжительное действие. Узнав, что члены общества хотят иметь могилы, созданные по собственному проекту, мы решили перейти от слов к делу» Директор НКО «Эндинг Центр» Иноуэ возлагает цветы на могилы людей, к которым не могут приезжать родственники Ежегодно в период цветения сакуры «Эндинг Центр» проводит памятную церемонию «Сакурасо Мемориал» под девизом «Общение живых и мёртвых под цветущей сакурой». Иноуэ прочитала своё стихотворение, последние строки которого затронули моё сердце: Ураурато икиру ни ий хи Ураурато сину нива ии хи Ураурато сэйдзя то сися га катару ни ий хи Хаканай иноти дакара косо дзомбун ни икиё Хороший день для светлой жизни Хороший день для светлой смерти Хороший день для светлой беседы между живыми и мёртвыми Жизнь скоротечна, поэтому её нужно прожить полно Смерть – это не что-то особенное, это всего лишь одно из проявлений жизни. Мне вспомнились строки из поэмы Миядзавы Кэндзи «Весна и Асура»: Ватакуси то иу гэнсё ва Катэй сарэта юки корю дэнто но Хитоцу но аой сёмэй дэсу Я как явление – Это один синий светильник Гипотетической лампы органического переменного тока Мне показалось, что жизнь и смерть похожи на бесконечно меняющуюся Вселенную. Во время церемонии «Сакурасо Мемориал» звучал «Юпитер» из сюиты Холста «Планеты» в исполнении арфы Фонарики с надписями от членов клуба НКО Клуб «Второй дом» для «друзей по кладбищу» В здании «Второй дом» НКО «Эндинг Центр» проводятся мероприятия и кружки для единомышленников Впервые услышав слово «хакатомо» (друг по кладбищу), я был поражён. Оно образовано из слов «хака» (могила) и «томо» (друг). Автором этого удивительного неологизма, ставшего символом проблем в данной сфере, является Иноуэ. Раньше могилы передавались по наследству кровным родственникам, но сейчас многие семьи не могут самостоятельно ухаживать за пожилыми родственниками, присутствовать при их смерти и заниматься похоронами. Поэтому налаживание связей с единомышленниками, желающими быть погребёнными под деревьями сакуры, – неплохой выбор. Подобные связи выходят за пределы кровного родства. А обмен фразами «Встретимся там после смерти» – вершина доверительных отношений хакатомо. Я посетил кружок «Кафе читателей», где десять «друзей по кладбищу» обсуждали прочитанные книги. «Кружок появился семь лет назад. Мы стремились создать непринуждённую и живую атмосферу в стиле салона. Сначала мы выбирали книги на определённую тематику и обсуждали вопросы, связанные с жизнью и смертью и паллиативным уходом. Постепенно мы лучше узнали друг друга и решили расширить спектр обсуждаемых тем. В последнее время мы делимся друг с другом впечатлениями о любимых книгах», – сообщил 79-летний глава кружка Хосино Ёсиаки. «Существует ли загробный мир? В мои годы живые и мёртвые ничем друг от друга не отличаются. Я знаю, что после смерти обо мне позаботится «Эндинг Центр», поэтому ни о чём не беспокоюсь». Доверительная беседа хакатомо в кружке «Кафе читателей» Глава кружка «Кафе читателей» Хосино Ёсиаки прочитал вслух три стихотворения из обсуждаемой в тот день книги «Ясная прохлада: портрет поэтессы Ибараки Норико» Гото Масахару Поддержка при встрече со смертью НКО «Эндинг Центр» предлагает своим членам прижизненные услуги от предоставления гарантий оплаты расходов при госпитализации до помощи в составлении завещания, а также услуги после смерти – организацию прощальной церемонии и похорон на кладбище, уборку в доме, сортировку вещей, оформление документов. В современной Японии много одиноких пожилых людей, поэтому услуги, заменяющие помощь, которая раньше оказывалась в кругу семьи, становятся всё более востребованными. Слова Иноуэ «Прах не может дойти пешком до могилы» звучат на удивление убедительно. «Эндинг Центр» предлагает услугу «Рейс Сакура» по доставке урны с прахом к месту захоронения Мне довелось присутствовать на похоронах одинокой 81-летней женщины, которая решила воспользоваться услугами «Эндинг Центра». Когда её экстренно госпитализировали, больница связалась с «Эндинг Центром» и представитель НКО немедленно прибыл в палату интенсивной терапии – это тоже предусмотрено контрактом. На протяжении 10 лет женщина писала «последнюю тетрадь», и сотрудник «Эндинг Центра» знал о том, как она хочет провести последние минуты жизни. После смерти в соответствии с пожеланием женщины была организована тёплая прощальная церемония с участием племянницы. Представитель «Эндинг Центра» бережно несёт урну с прахом Прах хоронят на участке в соответствии с заключённым при жизни контрактом Популяризация лесных кладбищ «20 лет назад многие не знали о существовании лесных кладбищ. Сейчас около половины людей, приобретающих место для могилы, выбирают именно погребение под деревьями. Далее в рейтинге популярности следуют обычные могилы и захоронение в склепе. Всё чаще люди закрывают семейные могилы и переносят прах в могилу под деревьями», – рассказывает Иноуэ. С момента создания «Эндинг Центра» прошло 35 лет, с момента открытия кладбища «Сакурасо» - 20 лет. Путь «Эндинг Центра», обеспечивающего людям комфорт в последние минуты жизни и после смерти, только начинается. «Я вспоминаю о разном. Это сакура» (Мацуо Басё) У каждого человека есть своя «История о сакуре». Лепестки сакуры покрыли влажную землю, куда только вчера захоронили прах Фотографии и текст статьи: Ониси Наруаки Фотография к заголовку: мать и дочь посещают могилу на кладбище «Сакурасо»","nippon.com",2025-05-22T09:00:02
37,"Япония и АСЕАН подтверждают поддержку свободной торговли","Токио, 21 мая (Jiji Press)/ Япония и Ассоциация государств Юго-Восточной Азии подтвердили свою поддержку основанной на правилах многосторонней торговой системы в условиях неопределённости, связанной с тарифной политикой президента США Дональда Трампа. Их точка зрения была озвучена в совместном заявлении, принятом во вторник на онлайн-встрече министра экономики, торговли и промышленности Японии Муто Ёдзи и его коллег из 10 государств-членов АСЕАН. Участники договорились укреплять торговые и инвестиционные отношения, а также развивать более тесные связи в таких промышленных областях, как транспортные средства нового поколения, искусственный интеллект и чистая энергия. «Япония продолжит углублять отношения сотрудничества со всеми странами АСЕАН для совместного роста», – заявил Муто журналистам после встречи. [Авторское право The Jiji Press, Ltd.] Статьи по теме Снова Трамп США планируют повысить пошлины на автомобили до «25%» - в 10 раз выше текущей ставки, что неизбежно повлияет на Японию Трамп распорядился изучить введение системы «зеркальных тарифов» для сокращения торгового дефицита, Япония может попасть под проверку","nippon.com",2025-05-23T09:38:29
38,"Япония и США могут провести третий раунд переговоров по тарифам 24 мая","Токио, 21 мая (Jiji Press). Япония, как ожидается, проведёт третий раунд переговоров по тарифам на уровне министров с Соединёнными Штатами уже 24 мая, а главный переговорщик Акадзава Рёсэй планирует отправиться в трёхдневную поездку в США с 22 мая. План его поездки был одобрен 21 мая на заседании Комитета по правилам и администрированию Палаты советников, верхней палаты парламента. Между Японией и США сохраняются противоречия из-за автомобильных тарифов и других вопросов. В центре внимания третьего раунда, вероятно, будет вопрос о том, смогут ли обе стороны добиться прогресса в достижении скорейшего соглашения между своими лидерами. По данным источников, министр экономического возрождения Акадзава может встретиться в основном с торговым представителем США Джеймисоном Гриром, поскольку министр финансов Скотт Бессент, коллега Акадзавы на министерских переговорах, не сможет присутствовать на предполагаемой встрече. Если это так, Токио готов запланировать отдельную встречу с Бессентом. Перед третьим раундом высокопоставленные японские правительственные чиновники, включая представителей МИД, с 19 мая посетили Вашингтон для рабочих обсуждений с Соединёнными Штатами. Предполагается, что обе стороны сузили сферы обсуждения для министерской встречи. [Авторское право The Jiji Press, Ltd.] Статьи по теме Снова Трамп США планируют повысить пошлины на автомобили до «25%» - в 10 раз выше текущей ставки, что неизбежно повлияет на Японию Трамп распорядился изучить введение системы «зеркальных тарифов» для сокращения торгового дефицита, Япония может попасть под проверку","nippon.com",2025-05-23T09:01:40
40,"Оппозиционные партии Японии требуют отставки министра сельского хозяйства","Токио, 20 мая (Jiji Press). Конституционно-демократическая партия Японии и четыре другие японские оппозиционные партии согласились потребовать отставки министра сельского хозяйства Это Таку за его недавнюю скандальную реплику по поводу риса. Глава КДП Нода Ёсихико на парламентских дебатах 21 мая призовёт премьер-министра Исибу Сигэру уволить Это. Если премьер-министр отклонит требование, пять партий рассмотрят возможность подачи вотума недоверия министру сельского хозяйства. В своей речи в городе Сага на юго-западе Японии 18 мая Это сказал, что никогда не покупает рис, поскольку получает от своих сторонников столько основного продукта, что даже может им торговать. Это вызвало критику со стороны общественности в условиях стремительного роста цен на рис. 20 мая руководители парламентских дел от КДП, Ниппон Исин-но кай (Японская инновационная партия), Демократической партии для народа, Рэйва синсэнгуми и Коммунистической партии Японии договорились добиваться увольнения или отставки министра. Такая оплошность вызывает сомнения в его качествах, заявил журналистам глава парламентских дел партии КДП Рю Хирофуми, сказав, что не позволят ему остаться на своём посту. [Авторское право The Jiji Press, Ltd.] Статьи по теме Японские продавцы стараются справиться с ростом цен на рис В Японии продали на аукционе 141 796 тонн резервного риса","nippon.com",2025-05-21T09:36:47
41,"Министры финансов Японии и США снова проведут переговоры","Токио, 20 мая (Jiji Press). Министр финансов Японии Като Кацунобу заявил 20 мая, что снова проведет переговоры с министром финансов США Скоттом Бессентом. Като сообщил, что планирует обсудить с Бессентом двусторонние вопросы, включая валютные курсы, в кулуарах встречи министров финансов и глав центральных банков стран «Большой семёрки», которая состоится 21 мая в Канаде. Като и Бессент в последний раз встречались в Вашингтоне 24 апреля. «Мы продолжим обсуждения на основе (результатов предыдущих переговоров)», – сказал Като. На апрельской встрече оба чиновника подтвердили, что чрезмерные колебания валютных курсов оказывают негативное влияние на экономику и финансовую стабильность. Однако, по словам Като, они не обсуждали установление целевого показателя валютного курса или рамок управления валютным курсом. [Авторское право The Jiji Press, Ltd.] Статьи по теме Снова Трамп США планируют повысить пошлины на автомобили до «25%» - в 10 раз выше текущей ставки, что неизбежно повлияет на Японию Трамп распорядился изучить введение системы «зеркальных тарифов» для сокращения торгового дефицита, Япония может попасть под проверку","nippon.com",2025-05-21T09:35:58
47,"Subaru повысит цены на автомобили в США на 290 тысяч иен из-за новых тарифов","Плейно (Техас, США). Как сообщает агентство Reuters, компания SUBARU планирует повысить цены на несколько моделей автомобилей, продаваемых на рынке США. Оригинал статьи на сайте Kyodo News (Отрывок из статьи Kyodo News, в редакции Nippon.com на русский язык) По информации источников, цены вырастут на сумму до 2 тысяч долларов (около 290 тысяч иен) в зависимости от модели. Отмечается, что причиной этого шага стало влияние тарифной политики администрации Трампа. Согласно Reuters, новые цены будут применяться к автомобилям, поступающим в продажу с июня. Известно, что Subaru импортирует 45% продаваемых в США автомобилей, и повышение цен, вероятно, направлено на компенсацию возросших из-за тарифов расходов. Среди других автопроизводителей, работающих на американском рынке, сообщалось, что американский автогигант Ford Motor уже повысил с мая цены на некоторые модели, производимые в Мексике для США, также на сумму до 2 тысяч долларов.","nippon.com",2025-05-20T23:45:57
48,"Рекордный профицит текущего счета в 30 трлн йен – оперативные данные по платежному балансу: рост дивидендов из-за ослабления йены, дефицит торгового баланса четвертый год подряд","Согласно предварительным данным статистики платежного баланса за 2024 финансовый год, опубликованным Министерством финансов 12 мая, текущий счет, отражающий торговлю товарами и услугами с зарубежными странами и доходы от инвестиций, зафиксировал профицит в 30,38 трлн йен — максимальный показатель с 1985 финансового года, когда началось ведение сопоставимой статистики. Торговый баланс (разность между экспортом и импортом) показал дефицит в 4,05 трлн йен. Несмотря на рост экспорта полупроводникового оборудования и автомобилей, импорт компьютеров и смартфонов значительно увеличился. Торговый дефицит наблюдается четвертый год подряд. В то же время профицит «счета первичных доходов», отражающего поступления процентов и дивидендов из-за рубежа, благодаря эффекту ослабления йены вырос на 11,7% по сравнению с предыдущим годом и составил 41,71 трлн йен, обновив исторический максимум четвертый год подряд. Баланс услуг зафиксировал дефицит в 2,58 трлн йен. Баланс цифровых услуг из-за операций с интернет-рекламой и прочих показал рекордный дефицит в 6,97 трлн йен, однако туристический баланс благодаря росту числа иностранных туристов продемонстрировал рекордный профицит в 6,69 трлн йен. Фотография к заголовку: PIXTA","nippon.com",2025-05-20T11:46:48
